GEOID,NAME,variable,estimate,moe,Zip Code
47263,ZCTA5 47263,B07004H_006,0,11,47263
47264,ZCTA5 47264,B07004H_006,0,11,47264
47265,ZCTA5 47265,B07004H_006,25,29,47265
47270,ZCTA5 47270,B07004H_006,0,11,47270
47272,ZCTA5 47272,B07004H_006,0,11,47272
47273,ZCTA5 47273,B07004H_006,0,11,47273
47274,ZCTA5 47274,B07004H_006,25,28,47274
47280,ZCTA5 47280,B07004H_006,0,11,47280
47281,ZCTA5 47281,B07004H_006,0,11,47281
47282,ZCTA5 47282,B07004H_006,0,11,47282
47283,ZCTA5 47283,B07004H_006,0,11,47283
47302,ZCTA5 47302,B07004H_006,27,25,47302
47303,ZCTA5 47303,B07004H_006,28,37,47303
47304,ZCTA5 47304,B07004H_006,71,58,47304
47305,ZCTA5 47305,B07004H_006,0,11,47305
47306,ZCTA5 47306,B07004H_006,0,16,47306
47320,ZCTA5 47320,B07004H_006,33,54,47320
47324,ZCTA5 47324,B07004H_006,0,11,47324
47325,ZCTA5 47325,B07004H_006,0,11,47325
47326,ZCTA5 47326,B07004H_006,0,11,47326
47327,ZCTA5 47327,B07004H_006,0,11,47327
47330,ZCTA5 47330,B07004H_006,4,6,47330
47331,ZCTA5 47331,B07004H_006,7,11,47331
47334,ZCTA5 47334,B07004H_006,0,11,47334
47335,ZCTA5 47335,B07004H_006,0,11,47335
47336,ZCTA5 47336,B07004H_006,0,11,47336
47337,ZCTA5 47337,B07004H_006,0,11,47337
47338,ZCTA5 47338,B07004H_006,0,11,47338
47339,ZCTA5 47339,B07004H_006,0,11,47339
47340,ZCTA5 47340,B07004H_006,8,8,47340
47341,ZCTA5 47341,B07004H_006,0,11,47341
47342,ZCTA5 47342,B07004H_006,6,10,47342
47344,ZCTA5 47344,B07004H_006,0,11,47344
47345,ZCTA5 47345,B07004H_006,0,11,47345
47346,ZCTA5 47346,B07004H_006,4,5,47346
47348,ZCTA5 47348,B07004H_006,9,12,47348
47351,ZCTA5 47351,B07004H_006,0,11,47351
47352,ZCTA5 47352,B07004H_006,0,11,47352
47353,ZCTA5 47353,B07004H_006,0,16,47353
47354,ZCTA5 47354,B07004H_006,0,11,47354
47355,ZCTA5 47355,B07004H_006,0,11,47355
47356,ZCTA5 47356,B07004H_006,4,6,47356
47357,ZCTA5 47357,B07004H_006,3,4,47357
47358,ZCTA5 47358,B07004H_006,0,11,47358
47359,ZCTA5 47359,B07004H_006,5,9,47359
47360,ZCTA5 47360,B07004H_006,0,11,47360
47361,ZCTA5 47361,B07004H_006,0,11,47361
47362,ZCTA5 47362,B07004H_006,40,43,47362
47367,ZCTA5 47367,B07004H_006,0,11,47367
47368,ZCTA5 47368,B07004H_006,0,11,47368
47369,ZCTA5 47369,B07004H_006,0,11,47369
47371,ZCTA5 47371,B07004H_006,0,18,47371
47373,ZCTA5 47373,B07004H_006,0,11,47373
47374,ZCTA5 47374,B07004H_006,54,46,47374
47380,ZCTA5 47380,B07004H_006,0,11,47380
47381,ZCTA5 47381,B07004H_006,0,11,47381
47382,ZCTA5 47382,B07004H_006,0,11,47382
47383,ZCTA5 47383,B07004H_006,0,11,47383
47384,ZCTA5 47384,B07004H_006,0,11,47384
47385,ZCTA5 47385,B07004H_006,0,11,47385
47386,ZCTA5 47386,B07004H_006,0,11,47386
47387,ZCTA5 47387,B07004H_006,0,11,47387
47388,ZCTA5 47388,B07004H_006,0,11,47388
47390,ZCTA5 47390,B07004H_006,0,11,47390
47393,ZCTA5 47393,B07004H_006,0,11,47393
47394,ZCTA5 47394,B07004H_006,0,16,47394
47396,ZCTA5 47396,B07004H_006,0,16,47396
47401,ZCTA5 47401,B07004H_006,543,248,47401
47403,ZCTA5 47403,B07004H_006,109,116,47403
47404,ZCTA5 47404,B07004H_006,16,27,47404
47405,ZCTA5 47405,B07004H_006,28,37,47405
47406,ZCTA5 47406,B07004H_006,95,59,47406
47408,ZCTA5 47408,B07004H_006,277,288,47408
47420,ZCTA5 47420,B07004H_006,0,11,47420
47421,ZCTA5 47421,B07004H_006,20,21,47421
47424,ZCTA5 47424,B07004H_006,4,6,47424
47427,ZCTA5 47427,B07004H_006,0,11,47427
47429,ZCTA5 47429,B07004H_006,0,16,47429
47431,ZCTA5 47431,B07004H_006,0,11,47431
47432,ZCTA5 47432,B07004H_006,14,20,47432
47433,ZCTA5 47433,B07004H_006,0,11,47433
47434,ZCTA5 47434,B07004H_006,0,11,47434
47436,ZCTA5 47436,B07004H_006,0,11,47436
47437,ZCTA5 47437,B07004H_006,0,11,47437
47438,ZCTA5 47438,B07004H_006,0,11,47438
47441,ZCTA5 47441,B07004H_006,0,16,47441
47443,ZCTA5 47443,B07004H_006,0,11,47443
47446,ZCTA5 47446,B07004H_006,56,89,47446
47448,ZCTA5 47448,B07004H_006,0,16,47448
47449,ZCTA5 47449,B07004H_006,0,11,47449
47451,ZCTA5 47451,B07004H_006,3,6,47451
47452,ZCTA5 47452,B07004H_006,0,11,47452
47453,ZCTA5 47453,B07004H_006,0,11,47453
47454,ZCTA5 47454,B07004H_006,23,25,47454
47455,ZCTA5 47455,B07004H_006,0,11,47455
47456,ZCTA5 47456,B07004H_006,0,11,47456
47457,ZCTA5 47457,B07004H_006,0,11,47457
47458,ZCTA5 47458,B07004H_006,0,11,47458
47459,ZCTA5 47459,B07004H_006,0,11,47459
47460,ZCTA5 47460,B07004H_006,9,15,47460
47462,ZCTA5 47462,B07004H_006,17,27,47462
47464,ZCTA5 47464,B07004H_006,0,11,47464
47465,ZCTA5 47465,B07004H_006,0,11,47465
47467,ZCTA5 47467,B07004H_006,0,11,47467
47468,ZCTA5 47468,B07004H_006,13,23,47468
47469,ZCTA5 47469,B07004H_006,0,11,47469
47470,ZCTA5 47470,B07004H_006,0,11,47470
47471,ZCTA5 47471,B07004H_006,12,20,47471
47501,ZCTA5 47501,B07004H_006,0,18,47501
47512,ZCTA5 47512,B07004H_006,0,11,47512
47513,ZCTA5 47513,B07004H_006,2,6,47513
47514,ZCTA5 47514,B07004H_006,0,11,47514
47515,ZCTA5 47515,B07004H_006,0,11,47515
47516,ZCTA5 47516,B07004H_006,0,11,47516
47519,ZCTA5 47519,B07004H_006,0,11,47519
47520,ZCTA5 47520,B07004H_006,0,11,47520
47521,ZCTA5 47521,B07004H_006,0,11,47521
47522,ZCTA5 47522,B07004H_006,0,11,47522
47523,ZCTA5 47523,B07004H_006,11,17,47523
47524,ZCTA5 47524,B07004H_006,0,11,47524
47525,ZCTA5 47525,B07004H_006,0,11,47525
47527,ZCTA5 47527,B07004H_006,0,11,47527
47528,ZCTA5 47528,B07004H_006,0,11,47528
47529,ZCTA5 47529,B07004H_006,7,9,47529
47531,ZCTA5 47531,B07004H_006,0,11,47531
47532,ZCTA5 47532,B07004H_006,0,11,47532
47535,ZCTA5 47535,B07004H_006,0,11,47535
47536,ZCTA5 47536,B07004H_006,0,11,47536
47537,ZCTA5 47537,B07004H_006,0,11,47537
47541,ZCTA5 47541,B07004H_006,0,11,47541
47542,ZCTA5 47542,B07004H_006,11,16,47542
47546,ZCTA5 47546,B07004H_006,0,21,47546
47550,ZCTA5 47550,B07004H_006,0,11,47550
47551,ZCTA5 47551,B07004H_006,0,11,47551
47552,ZCTA5 47552,B07004H_006,0,11,47552
47553,ZCTA5 47553,B07004H_006,0,16,47553
47557,ZCTA5 47557,B07004H_006,0,11,47557
47558,ZCTA5 47558,B07004H_006,0,16,47558
47561,ZCTA5 47561,B07004H_006,0,11,47561
47562,ZCTA5 47562,B07004H_006,0,11,47562
47564,ZCTA5 47564,B07004H_006,0,11,47564
47567,ZCTA5 47567,B07004H_006,0,16,47567
47568,ZCTA5 47568,B07004H_006,0,11,47568
47574,ZCTA5 47574,B07004H_006,0,11,47574
47575,ZCTA5 47575,B07004H_006,0,11,47575
47576,ZCTA5 47576,B07004H_006,0,11,47576
47577,ZCTA5 47577,B07004H_006,0,11,47577
47578,ZCTA5 47578,B07004H_006,0,11,47578
47579,ZCTA5 47579,B07004H_006,5,8,47579
47580,ZCTA5 47580,B07004H_006,0,11,47580
47581,ZCTA5 47581,B07004H_006,0,11,47581
47584,ZCTA5 47584,B07004H_006,0,11,47584
47585,ZCTA5 47585,B07004H_006,0,11,47585
47586,ZCTA5 47586,B07004H_006,11,15,47586
47588,ZCTA5 47588,B07004H_006,2,5,47588
47590,ZCTA5 47590,B07004H_006,0,11,47590
47591,ZCTA5 47591,B07004H_006,21,24,47591
47596,ZCTA5 47596,B07004H_006,0,11,47596
47597,ZCTA5 47597,B07004H_006,1,3,47597
47598,ZCTA5 47598,B07004H_006,0,11,47598
47601,ZCTA5 47601,B07004H_006,20,30,47601
47610,ZCTA5 47610,B07004H_006,0,16,47610
47611,ZCTA5 47611,B07004H_006,0,11,47611
47612,ZCTA5 47612,B07004H_006,0,11,47612
47613,ZCTA5 47613,B07004H_006,0,11,47613
47615,ZCTA5 47615,B07004H_006,0,11,47615
47616,ZCTA5 47616,B07004H_006,0,11,47616
47619,ZCTA5 47619,B07004H_006,0,11,47619
47620,ZCTA5 47620,B07004H_006,0,18,47620
47630,ZCTA5 47630,B07004H_006,19,30,47630
47631,ZCTA5 47631,B07004H_006,0,11,47631
47633,ZCTA5 47633,B07004H_006,0,11,47633
47634,ZCTA5 47634,B07004H_006,3,5,47634
47635,ZCTA5 47635,B07004H_006,0,16,47635
47637,ZCTA5 47637,B07004H_006,0,11,47637
47638,ZCTA5 47638,B07004H_006,0,11,47638
47639,ZCTA5 47639,B07004H_006,0,11,47639
47640,ZCTA5 47640,B07004H_006,0,11,47640
47648,ZCTA5 47648,B07004H_006,5,7,47648
47649,ZCTA5 47649,B07004H_006,10,15,47649
47654,ZCTA5 47654,B07004H_006,0,11,47654
47660,ZCTA5 47660,B07004H_006,10,11,47660
47665,ZCTA5 47665,B07004H_006,0,11,47665
47666,ZCTA5 47666,B07004H_006,4,8,47666
47670,ZCTA5 47670,B07004H_006,0,18,47670
47683,ZCTA5 47683,B07004H_006,0,11,47683
47708,ZCTA5 47708,B07004H_006,0,11,47708
47710,ZCTA5 47710,B07004H_006,0,18,47710
47711,ZCTA5 47711,B07004H_006,15,23,47711
47712,ZCTA5 47712,B07004H_006,51,46,47712
47713,ZCTA5 47713,B07004H_006,31,23,47713
47714,ZCTA5 47714,B07004H_006,86,46,47714
47715,ZCTA5 47715,B07004H_006,0,21,47715
47720,ZCTA5 47720,B07004H_006,0,18,47720
47725,ZCTA5 47725,B07004H_006,0,18,47725
47802,ZCTA5 47802,B07004H_006,151,180,47802
47803,ZCTA5 47803,B07004H_006,32,33,47803
47804,ZCTA5 47804,B07004H_006,78,94,47804
47805,ZCTA5 47805,B07004H_006,10,15,47805
47807,ZCTA5 47807,B07004H_006,4,7,47807
47809,ZCTA5 47809,B07004H_006,18,28,47809
47832,ZCTA5 47832,B07004H_006,0,11,47832
47833,ZCTA5 47833,B07004H_006,0,11,47833
47834,ZCTA5 47834,B07004H_006,20,30,47834
47836,ZCTA5 47836,B07004H_006,0,11,47836
47837,ZCTA5 47837,B07004H_006,0,11,47837
47838,ZCTA5 47838,B07004H_006,0,11,47838
47840,ZCTA5 47840,B07004H_006,0,11,47840
47841,ZCTA5 47841,B07004H_006,0,11,47841
47842,ZCTA5 47842,B07004H_006,3,5,47842
47846,ZCTA5 47846,B07004H_006,0,11,47846
47847,ZCTA5 47847,B07004H_006,0,11,47847
47848,ZCTA5 47848,B07004H_006,6,7,47848
47849,ZCTA5 47849,B07004H_006,0,11,47849
47850,ZCTA5 47850,B07004H_006,4,7,47850
47853,ZCTA5 47853,B07004H_006,0,11,47853
47854,ZCTA5 47854,B07004H_006,0,11,47854
47855,ZCTA5 47855,B07004H_006,0,11,47855
47857,ZCTA5 47857,B07004H_006,0,11,47857
47858,ZCTA5 47858,B07004H_006,0,11,47858
47859,ZCTA5 47859,B07004H_006,0,11,47859
47860,ZCTA5 47860,B07004H_006,0,11,47860
47861,ZCTA5 47861,B07004H_006,0,11,47861
47862,ZCTA5 47862,B07004H_006,0,11,47862
47863,ZCTA5 47863,B07004H_006,0,11,47863
47865,ZCTA5 47865,B07004H_006,0,11,47865
47866,ZCTA5 47866,B07004H_006,0,11,47866
47868,ZCTA5 47868,B07004H_006,0,11,47868
47869,ZCTA5 47869,B07004H_006,0,11,47869
47871,ZCTA5 47871,B07004H_006,0,11,47871
47872,ZCTA5 47872,B07004H_006,25,30,47872
47874,ZCTA5 47874,B07004H_006,0,11,47874
47876,ZCTA5 47876,B07004H_006,4,9,47876
47879,ZCTA5 47879,B07004H_006,0,11,47879
47880,ZCTA5 47880,B07004H_006,0,11,47880
47881,ZCTA5 47881,B07004H_006,2,4,47881
47882,ZCTA5 47882,B07004H_006,18,30,47882
47884,ZCTA5 47884,B07004H_006,0,11,47884
47885,ZCTA5 47885,B07004H_006,18,21,47885
47901,ZCTA5 47901,B07004H_006,38,63,47901
47904,ZCTA5 47904,B07004H_006,47,56,47904
47905,ZCTA5 47905,B07004H_006,34,31,47905
47906,ZCTA5 47906,B07004H_006,474,127,47906
47907,ZCTA5 47907,B07004H_006,0,11,47907
47909,ZCTA5 47909,B07004H_006,41,34,47909
47916,ZCTA5 47916,B07004H_006,0,11,47916
47917,ZCTA5 47917,B07004H_006,0,11,47917
47918,ZCTA5 47918,B07004H_006,4,6,47918
47920,ZCTA5 47920,B07004H_006,0,11,47920
47921,ZCTA5 47921,B07004H_006,4,6,47921
47922,ZCTA5 47922,B07004H_006,0,11,47922
47923,ZCTA5 47923,B07004H_006,0,11,47923
47924,ZCTA5 47924,B07004H_006,0,11,47924
47925,ZCTA5 47925,B07004H_006,0,11,47925
47926,ZCTA5 47926,B07004H_006,0,11,47926
47928,ZCTA5 47928,B07004H_006,8,12,47928
47929,ZCTA5 47929,B07004H_006,0,11,47929
47930,ZCTA5 47930,B07004H_006,0,11,47930
47932,ZCTA5 47932,B07004H_006,10,16,47932
47933,ZCTA5 47933,B07004H_006,25,31,47933
47940,ZCTA5 47940,B07004H_006,0,11,47940
47941,ZCTA5 47941,B07004H_006,0,11,47941
47942,ZCTA5 47942,B07004H_006,0,11,47942
47943,ZCTA5 47943,B07004H_006,0,11,47943
47944,ZCTA5 47944,B07004H_006,0,11,47944
47946,ZCTA5 47946,B07004H_006,0,11,47946
47948,ZCTA5 47948,B07004H_006,0,11,47948
47949,ZCTA5 47949,B07004H_006,0,11,47949
47950,ZCTA5 47950,B07004H_006,8,12,47950
47951,ZCTA5 47951,B07004H_006,0,11,47951
47952,ZCTA5 47952,B07004H_006,17,26,47952
47954,ZCTA5 47954,B07004H_006,0,11,47954
47955,ZCTA5 47955,B07004H_006,0,11,47955
47957,ZCTA5 47957,B07004H_006,14,16,47957
47958,ZCTA5 47958,B07004H_006,0,11,47958
47959,ZCTA5 47959,B07004H_006,0,11,47959
47960,ZCTA5 47960,B07004H_006,45,52,47960
47963,ZCTA5 47963,B07004H_006,0,11,47963
47964,ZCTA5 47964,B07004H_006,0,11,47964
47965,ZCTA5 47965,B07004H_006,0,11,47965
47966,ZCTA5 47966,B07004H_006,0,11,47966
47967,ZCTA5 47967,B07004H_006,0,11,47967
47968,ZCTA5 47968,B07004H_006,0,11,47968
47969,ZCTA5 47969,B07004H_006,0,11,47969
47970,ZCTA5 47970,B07004H_006,0,11,47970
47971,ZCTA5 47971,B07004H_006,0,11,47971
47974,ZCTA5 47974,B07004H_006,4,7,47974
47975,ZCTA5 47975,B07004H_006,0,11,47975
47977,ZCTA5 47977,B07004H_006,0,11,47977
47978,ZCTA5 47978,B07004H_006,0,18,47978
47980,ZCTA5 47980,B07004H_006,0,11,47980
47981,ZCTA5 47981,B07004H_006,0,11,47981
47982,ZCTA5 47982,B07004H_006,0,11,47982
47983,ZCTA5 47983,B07004H_006,0,11,47983
47987,ZCTA5 47987,B07004H_006,16,18,47987
47989,ZCTA5 47989,B07004H_006,0,11,47989
47990,ZCTA5 47990,B07004H_006,0,11,47990
47991,ZCTA5 47991,B07004H_006,0,11,47991
47992,ZCTA5 47992,B07004H_006,0,11,47992
47993,ZCTA5 47993,B07004H_006,0,11,47993
47994,ZCTA5 47994,B07004H_006,0,11,47994
47995,ZCTA5 47995,B07004H_006,0,11,47995
47997,ZCTA5 47997,B07004H_006,0,11,47997
48001,ZCTA5 48001,B07004H_006,0,16,48001
48002,ZCTA5 48002,B07004H_006,0,10,48002
48003,ZCTA5 48003,B07004H_006,6,9,48003
48005,ZCTA5 48005,B07004H_006,0,14,48005
48006,ZCTA5 48006,B07004H_006,0,10,48006
48009,ZCTA5 48009,B07004H_006,362,143,48009
48014,ZCTA5 48014,B07004H_006,0,10,48014
48015,ZCTA5 48015,B07004H_006,18,29,48015
48017,ZCTA5 48017,B07004H_006,0,16,48017
48021,ZCTA5 48021,B07004H_006,16,23,48021
48022,ZCTA5 48022,B07004H_006,0,10,48022
48023,ZCTA5 48023,B07004H_006,7,10,48023
48025,ZCTA5 48025,B07004H_006,67,54,48025
48026,ZCTA5 48026,B07004H_006,13,21,48026
48027,ZCTA5 48027,B07004H_006,0,10,48027
48028,ZCTA5 48028,B07004H_006,4,6,48028
48030,ZCTA5 48030,B07004H_006,81,86,48030
48032,ZCTA5 48032,B07004H_006,0,10,48032
48033,ZCTA5 48033,B07004H_006,24,37,48033
48034,ZCTA5 48034,B07004H_006,27,32,48034
48035,ZCTA5 48035,B07004H_006,21,34,48035
48036,ZCTA5 48036,B07004H_006,45,51,48036
48038,ZCTA5 48038,B07004H_006,142,120,48038
48039,ZCTA5 48039,B07004H_006,6,10,48039
48040,ZCTA5 48040,B07004H_006,7,11,48040
48041,ZCTA5 48041,B07004H_006,4,7,48041
48042,ZCTA5 48042,B07004H_006,0,18,48042
48043,ZCTA5 48043,B07004H_006,8,9,48043
48044,ZCTA5 48044,B07004H_006,113,94,48044
48045,ZCTA5 48045,B07004H_006,69,67,48045
48047,ZCTA5 48047,B07004H_006,78,61,48047
48048,ZCTA5 48048,B07004H_006,0,14,48048
48049,ZCTA5 48049,B07004H_006,0,14,48049
48050,ZCTA5 48050,B07004H_006,27,43,48050
48051,ZCTA5 48051,B07004H_006,16,24,48051
48054,ZCTA5 48054,B07004H_006,20,21,48054
48059,ZCTA5 48059,B07004H_006,21,23,48059
48060,ZCTA5 48060,B07004H_006,56,82,48060
48062,ZCTA5 48062,B07004H_006,0,14,48062
48063,ZCTA5 48063,B07004H_006,0,10,48063
48064,ZCTA5 48064,B07004H_006,7,9,48064
48065,ZCTA5 48065,B07004H_006,8,12,48065
48066,ZCTA5 48066,B07004H_006,26,24,48066
48067,ZCTA5 48067,B07004H_006,45,35,48067
48069,ZCTA5 48069,B07004H_006,4,6,48069
48070,ZCTA5 48070,B07004H_006,23,25,48070
48071,ZCTA5 48071,B07004H_006,172,139,48071
48072,ZCTA5 48072,B07004H_006,8,12,48072
48073,ZCTA5 48073,B07004H_006,203,155,48073
48074,ZCTA5 48074,B07004H_006,60,57,48074
48075,ZCTA5 48075,B07004H_006,83,98,48075
48076,ZCTA5 48076,B07004H_006,177,201,48076
48079,ZCTA5 48079,B07004H_006,19,28,48079
48080,ZCTA5 48080,B07004H_006,113,105,48080
48081,ZCTA5 48081,B07004H_006,72,56,48081
48082,ZCTA5 48082,B07004H_006,14,15,48082
48083,ZCTA5 48083,B07004H_006,58,75,48083
48084,ZCTA5 48084,B07004H_006,76,53,48084
48085,ZCTA5 48085,B07004H_006,68,42,48085
48088,ZCTA5 48088,B07004H_006,21,19,48088
48089,ZCTA5 48089,B07004H_006,32,32,48089
48091,ZCTA5 48091,B07004H_006,7,11,48091
48092,ZCTA5 48092,B07004H_006,114,132,48092
48093,ZCTA5 48093,B07004H_006,29,33,48093
48094,ZCTA5 48094,B07004H_006,10,17,48094
48095,ZCTA5 48095,B07004H_006,11,16,48095
48096,ZCTA5 48096,B07004H_006,0,10,48096
48097,ZCTA5 48097,B07004H_006,8,7,48097
48098,ZCTA5 48098,B07004H_006,87,48,48098
48101,ZCTA5 48101,B07004H_006,29,34,48101
48103,ZCTA5 48103,B07004H_006,407,181,48103
48104,ZCTA5 48104,B07004H_006,451,146,48104
48105,ZCTA5 48105,B07004H_006,370,183,48105
48108,ZCTA5 48108,B07004H_006,160,123,48108
48109,ZCTA5 48109,B07004H_006,56,33,48109
48111,ZCTA5 48111,B07004H_006,11,19,48111
48114,ZCTA5 48114,B07004H_006,28,33,48114
48116,ZCTA5 48116,B07004H_006,42,38,48116
48117,ZCTA5 48117,B07004H_006,44,56,48117
48118,ZCTA5 48118,B07004H_006,45,40,48118
48120,ZCTA5 48120,B07004H_006,82,85,48120
48122,ZCTA5 48122,B07004H_006,73,60,48122
48124,ZCTA5 48124,B07004H_006,224,177,48124
48125,ZCTA5 48125,B07004H_006,80,104,48125
48126,ZCTA5 48126,B07004H_006,1327,438,48126
48127,ZCTA5 48127,B07004H_006,178,184,48127
48128,ZCTA5 48128,B07004H_006,21,23,48128
48130,ZCTA5 48130,B07004H_006,18,21,48130
48131,ZCTA5 48131,B07004H_006,0,14,48131
48133,ZCTA5 48133,B07004H_006,7,13,48133
48134,ZCTA5 48134,B07004H_006,0,18,48134
48135,ZCTA5 48135,B07004H_006,71,68,48135
48137,ZCTA5 48137,B07004H_006,0,14,48137
48138,ZCTA5 48138,B07004H_006,37,44,48138
48139,ZCTA5 48139,B07004H_006,0,10,48139
48140,ZCTA5 48140,B07004H_006,0,10,48140
48141,ZCTA5 48141,B07004H_006,0,18,48141
48143,ZCTA5 48143,B07004H_006,0,10,48143
48144,ZCTA5 48144,B07004H_006,0,14,48144
48145,ZCTA5 48145,B07004H_006,0,10,48145
48146,ZCTA5 48146,B07004H_006,76,57,48146
48150,ZCTA5 48150,B07004H_006,121,107,48150
48152,ZCTA5 48152,B07004H_006,72,67,48152
48154,ZCTA5 48154,B07004H_006,44,29,48154
48157,ZCTA5 48157,B07004H_006,3,5,48157
48158,ZCTA5 48158,B07004H_006,8,8,48158
48159,ZCTA5 48159,B07004H_006,0,10,48159
48160,ZCTA5 48160,B07004H_006,2,4,48160
48161,ZCTA5 48161,B07004H_006,13,19,48161
48162,ZCTA5 48162,B07004H_006,23,23,48162
48164,ZCTA5 48164,B07004H_006,0,14,48164
48165,ZCTA5 48165,B07004H_006,38,59,48165
48166,ZCTA5 48166,B07004H_006,0,16,48166
48167,ZCTA5 48167,B07004H_006,62,54,48167
48168,ZCTA5 48168,B07004H_006,82,95,48168
48169,ZCTA5 48169,B07004H_006,3,7,48169
48170,ZCTA5 48170,B07004H_006,90,54,48170
48173,ZCTA5 48173,B07004H_006,12,19,48173
48174,ZCTA5 48174,B07004H_006,0,21,48174
48176,ZCTA5 48176,B07004H_006,158,143,48176
48177,ZCTA5 48177,B07004H_006,0,10,48177
48178,ZCTA5 48178,B07004H_006,76,52,48178
48179,ZCTA5 48179,B07004H_006,15,13,48179
48180,ZCTA5 48180,B07004H_006,45,37,48180
48182,ZCTA5 48182,B07004H_006,22,32,48182
48183,ZCTA5 48183,B07004H_006,40,35,48183
48184,ZCTA5 48184,B07004H_006,6,11,48184
48185,ZCTA5 48185,B07004H_006,90,78,48185
48186,ZCTA5 48186,B07004H_006,71,52,48186
48187,ZCTA5 48187,B07004H_006,144,65,48187
48188,ZCTA5 48188,B07004H_006,99,92,48188
48189,ZCTA5 48189,B07004H_006,33,37,48189
48190,ZCTA5 48190,B07004H_006,0,10,48190
48191,ZCTA5 48191,B07004H_006,0,10,48191
48192,ZCTA5 48192,B07004H_006,22,24,48192
48193,ZCTA5 48193,B07004H_006,0,16,48193
48195,ZCTA5 48195,B07004H_006,35,32,48195
48197,ZCTA5 48197,B07004H_006,278,144,48197
48198,ZCTA5 48198,B07004H_006,22,34,48198
48201,ZCTA5 48201,B07004H_006,57,55,48201
48202,ZCTA5 48202,B07004H_006,52,35,48202
48203,ZCTA5 48203,B07004H_006,0,18,48203
48204,ZCTA5 48204,B07004H_006,1,3,48204
48205,ZCTA5 48205,B07004H_006,9,12,48205
48206,ZCTA5 48206,B07004H_006,0,16,48206
48207,ZCTA5 48207,B07004H_006,8,12,48207
48208,ZCTA5 48208,B07004H_006,0,14,48208
48209,ZCTA5 48209,B07004H_006,26,28,48209
48210,ZCTA5 48210,B07004H_006,14,16,48210
48211,ZCTA5 48211,B07004H_006,0,14,48211
48212,ZCTA5 48212,B07004H_006,423,285,48212
48213,ZCTA5 48213,B07004H_006,0,18,48213
48214,ZCTA5 48214,B07004H_006,0,18,48214
48215,ZCTA5 48215,B07004H_006,0,16,48215
48216,ZCTA5 48216,B07004H_006,0,14,48216
48217,ZCTA5 48217,B07004H_006,0,14,48217
48218,ZCTA5 48218,B07004H_006,0,14,48218
48219,ZCTA5 48219,B07004H_006,0,21,48219
48220,ZCTA5 48220,B07004H_006,70,59,48220
48221,ZCTA5 48221,B07004H_006,1,2,48221
48223,ZCTA5 48223,B07004H_006,0,18,48223
48224,ZCTA5 48224,B07004H_006,51,60,48224
48225,ZCTA5 48225,B07004H_006,7,11,48225
48226,ZCTA5 48226,B07004H_006,62,44,48226
48227,ZCTA5 48227,B07004H_006,0,21,48227
48228,ZCTA5 48228,B07004H_006,77,114,48228
48229,ZCTA5 48229,B07004H_006,0,14,48229
48230,ZCTA5 48230,B07004H_006,28,22,48230
48233,ZCTA5 48233,B07004H_006,0,10,48233
48234,ZCTA5 48234,B07004H_006,0,21,48234
48235,ZCTA5 48235,B07004H_006,0,21,48235
48236,ZCTA5 48236,B07004H_006,67,78,48236
48237,ZCTA5 48237,B07004H_006,113,135,48237
48238,ZCTA5 48238,B07004H_006,0,18,48238
48239,ZCTA5 48239,B07004H_006,50,30,48239
48240,ZCTA5 48240,B07004H_006,39,40,48240
48242,ZCTA5 48242,B07004H_006,0,10,48242
48243,ZCTA5 48243,B07004H_006,0,10,48243
48301,ZCTA5 48301,B07004H_006,28,27,48301
48302,ZCTA5 48302,B07004H_006,54,35,48302
48304,ZCTA5 48304,B07004H_006,283,207,48304
48306,ZCTA5 48306,B07004H_006,127,108,48306
48307,ZCTA5 48307,B07004H_006,323,230,48307
48309,ZCTA5 48309,B07004H_006,251,191,48309
48310,ZCTA5 48310,B07004H_006,636,402,48310
48312,ZCTA5 48312,B07004H_006,453,313,48312
48313,ZCTA5 48313,B07004H_006,150,137,48313
48314,ZCTA5 48314,B07004H_006,95,90,48314
48315,ZCTA5 48315,B07004H_006,20,24,48315
48316,ZCTA5 48316,B07004H_006,119,159,48316
48317,ZCTA5 48317,B07004H_006,14,16,48317
48320,ZCTA5 48320,B07004H_006,0,10,48320
48322,ZCTA5 48322,B07004H_006,231,183,48322
48323,ZCTA5 48323,B07004H_006,46,50,48323
48324,ZCTA5 48324,B07004H_006,45,37,48324
48326,ZCTA5 48326,B07004H_006,46,58,48326
48327,ZCTA5 48327,B07004H_006,42,39,48327
48328,ZCTA5 48328,B07004H_006,25,27,48328
48329,ZCTA5 48329,B07004H_006,55,50,48329
48331,ZCTA5 48331,B07004H_006,23,31,48331
48334,ZCTA5 48334,B07004H_006,62,62,48334
48335,ZCTA5 48335,B07004H_006,81,59,48335
48336,ZCTA5 48336,B07004H_006,13,21,48336
48340,ZCTA5 48340,B07004H_006,40,64,48340
48341,ZCTA5 48341,B07004H_006,1,3,48341
48342,ZCTA5 48342,B07004H_006,4,9,48342
48346,ZCTA5 48346,B07004H_006,95,111,48346
48348,ZCTA5 48348,B07004H_006,0,18,48348
48350,ZCTA5 48350,B07004H_006,5,9,48350
48353,ZCTA5 48353,B07004H_006,58,68,48353
48356,ZCTA5 48356,B07004H_006,15,22,48356
48357,ZCTA5 48357,B07004H_006,18,17,48357
48359,ZCTA5 48359,B07004H_006,20,31,48359
48360,ZCTA5 48360,B07004H_006,83,60,48360
